datetime_utc,Demanda real
2020-04-30 22:00:00+00:00,21950.0
2020-04-30 22:10:00+00:00,22077.0
2020-04-30 22:20:00+00:00,22009.0
2020-04-30 22:30:00+00:00,21492.0
2020-04-30 22:40:00+00:00,21288.0
2020-04-30 22:50:00+00:00,20869.0
2020-04-30 23:00:00+00:00,20935.0
2020-04-30 23:10:00+00:00,20636.0
2020-04-30 23:20:00+00:00,20418.0
2020-04-30 23:30:00+00:00,20154.0
2020-04-30 23:40:00+00:00,20018.0
2020-04-30 23:50:00+00:00,19759.0
2020-05-01 00:00:00+00:00,19511.0
2020-05-01 00:10:00+00:00,19110.0
2020-05-01 00:20:00+00:00,19261.0
2020-05-01 00:30:00+00:00,19098.0
2020-05-01 00:40:00+00:00,18893.0
2020-05-01 00:50:00+00:00,18859.0
2020-05-01 01:00:00+00:00,18682.0
2020-05-01 01:10:00+00:00,18550.0
2020-05-01 01:20:00+00:00,18296.0
2020-05-01 01:30:00+00:00,18336.0
2020-05-01 01:40:00+00:00,18294.0
2020-05-01 01:50:00+00:00,18208.0
2020-05-01 02:00:00+00:00,18268.0
2020-05-01 02:10:00+00:00,18171.0
2020-05-01 02:20:00+00:00,18232.0
2020-05-01 02:30:00+00:00,18054.0
2020-05-01 02:40:00+00:00,17976.0
2020-05-01 02:50:00+00:00,17944.0
2020-05-01 03:00:00+00:00,17883.0
2020-05-01 03:10:00+00:00,17875.0
2020-05-01 03:20:00+00:00,17841.0
2020-05-01 03:30:00+00:00,17570.0
2020-05-01 03:40:00+00:00,17700.0
2020-05-01 03:50:00+00:00,17636.0
2020-05-01 04:00:00+00:00,17642.0
2020-05-01 04:10:00+00:00,17827.0
2020-05-01 04:20:00+00:00,17824.0
2020-05-01 04:30:00+00:00,17865.0
2020-05-01 04:40:00+00:00,17729.0
2020-05-01 04:50:00+00:00,17699.0
2020-05-01 05:00:00+00:00,17648.0
2020-05-01 05:10:00+00:00,17377.0
2020-05-01 05:20:00+00:00,17422.0
2020-05-01 05:30:00+00:00,17164.0
2020-05-01 05:40:00+00:00,17251.0
2020-05-01 05:50:00+00:00,17325.0
2020-05-01 06:00:00+00:00,17196.0
2020-05-01 06:10:00+00:00,17476.0
2020-05-01 06:20:00+00:00,17650.0
2020-05-01 06:30:00+00:00,17932.0
2020-05-01 06:40:00+00:00,18092.0
2020-05-01 06:50:00+00:00,18305.0
2020-05-01 07:00:00+00:00,18740.0
2020-05-01 07:10:00+00:00,19118.0
2020-05-01 07:20:00+00:00,19366.0
2020-05-01 07:30:00+00:00,19587.0
2020-05-01 07:40:00+00:00,19921.0
2020-05-01 07:50:00+00:00,20301.0
2020-05-01 08:00:00+00:00,20436.0
2020-05-01 08:10:00+00:00,20901.0
2020-05-01 08:20:00+00:00,21015.0
2020-05-01 08:30:00+00:00,21176.0
2020-05-01 08:40:00+00:00,21322.0
2020-05-01 08:50:00+00:00,21544.0
2020-05-01 09:00:00+00:00,21522.0
2020-05-01 09:10:00+00:00,21838.0
2020-05-01 09:20:00+00:00,22125.0
2020-05-01 09:30:00+00:00,22131.0
2020-05-01 09:40:00+00:00,22330.0
2020-05-01 09:50:00+00:00,22307.0
2020-05-01 10:00:00+00:00,22328.0
2020-05-01 10:10:00+00:00,22807.0
2020-05-01 10:20:00+00:00,22840.0
2020-05-01 10:30:00+00:00,22950.0
2020-05-01 10:40:00+00:00,23245.0
2020-05-01 10:50:00+00:00,23125.0
2020-05-01 11:00:00+00:00,23463.0
2020-05-01 11:10:00+00:00,23779.0
2020-05-01 11:20:00+00:00,24086.0
2020-05-01 11:30:00+00:00,24390.0
2020-05-01 11:40:00+00:00,24325.0
2020-05-01 11:50:00+00:00,24554.0
2020-05-01 12:00:00+00:00,24769.0
2020-05-01 12:10:00+00:00,24732.0
2020-05-01 12:20:00+00:00,24393.0
2020-05-01 12:30:00+00:00,24196.0
2020-05-01 12:40:00+00:00,23865.0
2020-05-01 12:50:00+00:00,23430.0
2020-05-01 13:00:00+00:00,22872.0
2020-05-01 13:10:00+00:00,22395.0
2020-05-01 13:20:00+00:00,22490.0
2020-05-01 13:30:00+00:00,21962.0
2020-05-01 13:40:00+00:00,21815.0
2020-05-01 13:50:00+00:00,21708.0
2020-05-01 14:00:00+00:00,21224.0
2020-05-01 14:10:00+00:00,21103.0
2020-05-01 14:20:00+00:00,20932.0
2020-05-01 14:30:00+00:00,20735.0
2020-05-01 14:40:00+00:00,20741.0
2020-05-01 14:50:00+00:00,20574.0
2020-05-01 15:00:00+00:00,20847.0
2020-05-01 15:10:00+00:00,20411.0
2020-05-01 15:20:00+00:00,20115.0
2020-05-01 15:30:00+00:00,20003.0
2020-05-01 15:40:00+00:00,20107.0
2020-05-01 15:50:00+00:00,19972.0
2020-05-01 16:00:00+00:00,20061.0
2020-05-01 16:10:00+00:00,20175.0
2020-05-01 16:20:00+00:00,20077.0
2020-05-01 16:30:00+00:00,20232.0
2020-05-01 16:40:00+00:00,20239.0
2020-05-01 16:50:00+00:00,20174.0
2020-05-01 17:00:00+00:00,20088.0
2020-05-01 17:10:00+00:00,20120.0
2020-05-01 17:20:00+00:00,20422.0
2020-05-01 17:30:00+00:00,20228.0
2020-05-01 17:40:00+00:00,20430.0
2020-05-01 17:50:00+00:00,20545.0
2020-05-01 18:00:00+00:00,20555.0
2020-05-01 18:10:00+00:00,21140.0
2020-05-01 18:20:00+00:00,21530.0
2020-05-01 18:30:00+00:00,21782.0
2020-05-01 18:40:00+00:00,21956.0
2020-05-01 18:50:00+00:00,22261.0
2020-05-01 19:00:00+00:00,22760.0
2020-05-01 19:10:00+00:00,23627.0
2020-05-01 19:20:00+00:00,24108.0
2020-05-01 19:30:00+00:00,24416.0
2020-05-01 19:40:00+00:00,24715.0
2020-05-01 19:50:00+00:00,24482.0
2020-05-01 20:00:00+00:00,24213.0
2020-05-01 20:10:00+00:00,23957.0
2020-05-01 20:20:00+00:00,23669.0
2020-05-01 20:30:00+00:00,23180.0
2020-05-01 20:40:00+00:00,22817.0
2020-05-01 20:50:00+00:00,22423.0
2020-05-01 21:00:00+00:00,22207.0
2020-05-01 21:10:00+00:00,22012.0
2020-05-01 21:20:00+00:00,21757.0
2020-05-01 21:30:00+00:00,21544.0
2020-05-01 21:40:00+00:00,21216.0
2020-05-01 21:50:00+00:00,20791.0
2020-05-01 22:00:00+00:00,20592.0
2020-05-01 22:10:00+00:00,20719.0
2020-05-01 22:20:00+00:00,20500.0
2020-05-01 22:30:00+00:00,20196.0
2020-05-01 22:40:00+00:00,20114.0
2020-05-01 22:50:00+00:00,19759.0
2020-05-01 23:00:00+00:00,19620.0
2020-05-01 23:10:00+00:00,19429.0
2020-05-01 23:20:00+00:00,19398.0
2020-05-01 23:30:00+00:00,19227.0
2020-05-01 23:40:00+00:00,19047.0
2020-05-01 23:50:00+00:00,18840.0
2020-05-02 00:00:00+00:00,18420.0
2020-05-02 00:10:00+00:00,18353.0
2020-05-02 00:20:00+00:00,18142.0
2020-05-02 00:30:00+00:00,18034.0
2020-05-02 00:40:00+00:00,17906.0
2020-05-02 00:50:00+00:00,17792.0
2020-05-02 01:00:00+00:00,17696.0
2020-05-02 01:10:00+00:00,17520.0
2020-05-02 01:20:00+00:00,17517.0
2020-05-02 01:30:00+00:00,17590.0
