datetime_utc,Demanda real
2021-12-31 23:00:00+00:00,21492.0
2021-12-31 23:10:00+00:00,21638.0
2021-12-31 23:20:00+00:00,21684.0
2021-12-31 23:30:00+00:00,21601.0
2021-12-31 23:40:00+00:00,21514.0
2021-12-31 23:50:00+00:00,21423.0
2022-01-01 00:00:00+00:00,21314.0
2022-01-01 00:10:00+00:00,21217.0
2022-01-01 00:20:00+00:00,21044.0
2022-01-01 00:30:00+00:00,20860.0
2022-01-01 00:40:00+00:00,20655.0
2022-01-01 00:50:00+00:00,20394.0
2022-01-01 01:00:00+00:00,20215.0
2022-01-01 01:10:00+00:00,19908.0
2022-01-01 01:20:00+00:00,19749.0
2022-01-01 01:30:00+00:00,19484.0
2022-01-01 01:40:00+00:00,19304.0
2022-01-01 01:50:00+00:00,19073.0
2022-01-01 02:00:00+00:00,18899.0
2022-01-01 02:10:00+00:00,18664.0
2022-01-01 02:20:00+00:00,18518.0
2022-01-01 02:30:00+00:00,18374.0
2022-01-01 02:40:00+00:00,18209.0
2022-01-01 02:50:00+00:00,18113.0
2022-01-01 03:00:00+00:00,18002.0
2022-01-01 03:10:00+00:00,17878.0
2022-01-01 03:20:00+00:00,17718.0
2022-01-01 03:30:00+00:00,17612.0
2022-01-01 03:40:00+00:00,17584.0
2022-01-01 03:50:00+00:00,17546.0
2022-01-01 04:00:00+00:00,17495.0
2022-01-01 04:10:00+00:00,17493.0
2022-01-01 04:20:00+00:00,17394.0
2022-01-01 04:30:00+00:00,17391.0
2022-01-01 04:40:00+00:00,17338.0
2022-01-01 04:50:00+00:00,17344.0
2022-01-01 05:00:00+00:00,17352.0
2022-01-01 05:10:00+00:00,17511.0
2022-01-01 05:20:00+00:00,17500.0
2022-01-01 05:30:00+00:00,17520.0
2022-01-01 05:40:00+00:00,17565.0
2022-01-01 05:50:00+00:00,17622.0
2022-01-01 06:00:00+00:00,17590.0
2022-01-01 06:10:00+00:00,17784.0
2022-01-01 06:20:00+00:00,17838.0
2022-01-01 06:30:00+00:00,17849.0
2022-01-01 06:40:00+00:00,17916.0
2022-01-01 06:50:00+00:00,17958.0
2022-01-01 07:00:00+00:00,17930.0
2022-01-01 07:10:00+00:00,17991.0
2022-01-01 07:20:00+00:00,17820.0
2022-01-01 07:30:00+00:00,17723.0
2022-01-01 07:40:00+00:00,17702.0
2022-01-01 07:50:00+00:00,17741.0
2022-01-01 08:00:00+00:00,17834.0
2022-01-01 08:10:00+00:00,18141.0
2022-01-01 08:20:00+00:00,18257.0
2022-01-01 08:30:00+00:00,18431.0
2022-01-01 08:40:00+00:00,18764.0
2022-01-01 08:50:00+00:00,19035.0
2022-01-01 09:00:00+00:00,19344.0
2022-01-01 09:10:00+00:00,19565.0
2022-01-01 09:20:00+00:00,19788.0
2022-01-01 09:30:00+00:00,20071.0
2022-01-01 09:40:00+00:00,20275.0
