datetime_utc,Demanda real
2017-04-30 22:00:00+00:00,23928.0
2017-04-30 22:10:00+00:00,23894.0
2017-04-30 22:20:00+00:00,23729.0
2017-04-30 22:30:00+00:00,23304.0
2017-04-30 22:40:00+00:00,23023.0
2017-04-30 22:50:00+00:00,22770.0
2017-04-30 23:00:00+00:00,22575.0
2017-04-30 23:10:00+00:00,22307.0
2017-04-30 23:20:00+00:00,21980.0
2017-04-30 23:30:00+00:00,21491.0
2017-04-30 23:40:00+00:00,21276.0
2017-04-30 23:50:00+00:00,20921.0
2017-05-01 00:00:00+00:00,20658.0
2017-05-01 00:10:00+00:00,20720.0
2017-05-01 00:20:00+00:00,20672.0
2017-05-01 00:30:00+00:00,20470.0
2017-05-01 00:40:00+00:00,20245.0
2017-05-01 00:50:00+00:00,19960.0
2017-05-01 01:00:00+00:00,19836.0
2017-05-01 01:10:00+00:00,19708.0
2017-05-01 01:20:00+00:00,19779.0
2017-05-01 01:30:00+00:00,19611.0
2017-05-01 01:40:00+00:00,19408.0
2017-05-01 01:50:00+00:00,19454.0
2017-05-01 02:00:00+00:00,19327.0
2017-05-01 02:10:00+00:00,19395.0
2017-05-01 02:20:00+00:00,19227.0
2017-05-01 02:30:00+00:00,19259.0
2017-05-01 02:40:00+00:00,19371.0
2017-05-01 02:50:00+00:00,19274.0
2017-05-01 03:00:00+00:00,19275.0
2017-05-01 03:10:00+00:00,19145.0
2017-05-01 03:20:00+00:00,19180.0
2017-05-01 03:30:00+00:00,19326.0
2017-05-01 03:40:00+00:00,19183.0
2017-05-01 03:50:00+00:00,19329.0
2017-05-01 04:00:00+00:00,19414.0
2017-05-01 04:10:00+00:00,19517.0
2017-05-01 04:20:00+00:00,19522.0
2017-05-01 04:30:00+00:00,19386.0
2017-05-01 04:40:00+00:00,19548.0
2017-05-01 04:50:00+00:00,19584.0
2017-05-01 05:00:00+00:00,19400.0
2017-05-01 05:10:00+00:00,19622.0
2017-05-01 05:20:00+00:00,19356.0
2017-05-01 05:30:00+00:00,19253.0
2017-05-01 05:40:00+00:00,19176.0
2017-05-01 05:50:00+00:00,19315.0
2017-05-01 06:00:00+00:00,19598.0
2017-05-01 06:10:00+00:00,19652.0
2017-05-01 06:20:00+00:00,20224.0
2017-05-01 06:30:00+00:00,20215.0
2017-05-01 06:40:00+00:00,20821.0
2017-05-01 06:50:00+00:00,20915.0
2017-05-01 07:00:00+00:00,21197.0
2017-05-01 07:10:00+00:00,21639.0
2017-05-01 07:20:00+00:00,22131.0
2017-05-01 07:30:00+00:00,22170.0
2017-05-01 07:40:00+00:00,22590.0
2017-05-01 07:50:00+00:00,22899.0
2017-05-01 08:00:00+00:00,23062.0
2017-05-01 08:10:00+00:00,23282.0
2017-05-01 08:20:00+00:00,23579.0
2017-05-01 08:30:00+00:00,23719.0
2017-05-01 08:40:00+00:00,23758.0
2017-05-01 08:50:00+00:00,24088.0
2017-05-01 09:00:00+00:00,24111.0
2017-05-01 09:10:00+00:00,24202.0
2017-05-01 09:20:00+00:00,24138.0
2017-05-01 09:30:00+00:00,24249.0
2017-05-01 09:40:00+00:00,24555.0
2017-05-01 09:50:00+00:00,24355.0
2017-05-01 10:00:00+00:00,24415.0
2017-05-01 10:10:00+00:00,24501.0
2017-05-01 10:20:00+00:00,24340.0
2017-05-01 10:30:00+00:00,24432.0
2017-05-01 10:40:00+00:00,24385.0
2017-05-01 10:50:00+00:00,24404.0
2017-05-01 11:00:00+00:00,24363.0
2017-05-01 11:10:00+00:00,24632.0
2017-05-01 11:20:00+00:00,24420.0
2017-05-01 11:30:00+00:00,24623.0
2017-05-01 11:40:00+00:00,24698.0
2017-05-01 11:50:00+00:00,24674.0
2017-05-01 12:00:00+00:00,24608.0
2017-05-01 12:10:00+00:00,24598.0
2017-05-01 12:20:00+00:00,24496.0
2017-05-01 12:30:00+00:00,24331.0
2017-05-01 12:40:00+00:00,24031.0
2017-05-01 12:50:00+00:00,23736.0
2017-05-01 13:00:00+00:00,23502.0
2017-05-01 13:10:00+00:00,23328.0
2017-05-01 13:20:00+00:00,23271.0
2017-05-01 13:30:00+00:00,23109.0
2017-05-01 13:40:00+00:00,22961.0
2017-05-01 13:50:00+00:00,22820.0
2017-05-01 14:00:00+00:00,22714.0
2017-05-01 14:10:00+00:00,22778.0
2017-05-01 14:20:00+00:00,22324.0
2017-05-01 14:30:00+00:00,22405.0
2017-05-01 14:40:00+00:00,22257.0
2017-05-01 14:50:00+00:00,22026.0
2017-05-01 15:00:00+00:00,22085.0
2017-05-01 15:10:00+00:00,22075.0
2017-05-01 15:20:00+00:00,22101.0
2017-05-01 15:30:00+00:00,21875.0
2017-05-01 15:40:00+00:00,21905.0
2017-05-01 15:50:00+00:00,21903.0
2017-05-01 16:00:00+00:00,22123.0
2017-05-01 16:10:00+00:00,22163.0
2017-05-01 16:20:00+00:00,22213.0
2017-05-01 16:30:00+00:00,22259.0
2017-05-01 16:40:00+00:00,22198.0
2017-05-01 16:50:00+00:00,22105.0
2017-05-01 17:00:00+00:00,22162.0
2017-05-01 17:10:00+00:00,22384.0
2017-05-01 17:20:00+00:00,22525.0
2017-05-01 17:30:00+00:00,22503.0
2017-05-01 17:40:00+00:00,22748.0
2017-05-01 17:50:00+00:00,22701.0
2017-05-01 18:00:00+00:00,23020.0
2017-05-01 18:10:00+00:00,23227.0
2017-05-01 18:20:00+00:00,23561.0
2017-05-01 18:30:00+00:00,23776.0
2017-05-01 18:40:00+00:00,24265.0
2017-05-01 18:50:00+00:00,24680.0
2017-05-01 19:00:00+00:00,25108.0
2017-05-01 19:10:00+00:00,25932.0
2017-05-01 19:20:00+00:00,26720.0
2017-05-01 19:30:00+00:00,27160.0
2017-05-01 19:40:00+00:00,27467.0
2017-05-01 19:50:00+00:00,27584.0
2017-05-01 20:00:00+00:00,27267.0
2017-05-01 20:10:00+00:00,27354.0
2017-05-01 20:20:00+00:00,27063.0
2017-05-01 20:30:00+00:00,26751.0
2017-05-01 20:40:00+00:00,26454.0
2017-05-01 20:50:00+00:00,26056.0
2017-05-01 21:00:00+00:00,25768.0
2017-05-01 21:10:00+00:00,25451.0
2017-05-01 21:20:00+00:00,25146.0
2017-05-01 21:30:00+00:00,24698.0
2017-05-01 21:40:00+00:00,24374.0
2017-05-01 21:50:00+00:00,24069.0
2017-05-01 22:00:00+00:00,23782.0
2017-05-01 22:10:00+00:00,23501.0
2017-05-01 22:20:00+00:00,23097.0
2017-05-01 22:30:00+00:00,22962.0
2017-05-01 22:40:00+00:00,22672.0
2017-05-01 22:50:00+00:00,22307.0
2017-05-01 23:00:00+00:00,21929.0
2017-05-01 23:10:00+00:00,21774.0
2017-05-01 23:20:00+00:00,21656.0
2017-05-01 23:30:00+00:00,21163.0
2017-05-01 23:40:00+00:00,21178.0
2017-05-01 23:50:00+00:00,20932.0
2017-05-02 00:00:00+00:00,20644.0
2017-05-02 00:10:00+00:00,20537.0
2017-05-02 00:20:00+00:00,20648.0
2017-05-02 00:30:00+00:00,20294.0
2017-05-02 00:40:00+00:00,20473.0
2017-05-02 00:50:00+00:00,20274.0
2017-05-02 01:00:00+00:00,20218.0
2017-05-02 01:10:00+00:00,20158.0
2017-05-02 01:20:00+00:00,20058.0
2017-05-02 01:30:00+00:00,20091.0
2017-05-02 01:40:00+00:00,19969.0
2017-05-02 01:50:00+00:00,20106.0
2017-05-02 02:00:00+00:00,19881.0
2017-05-02 02:10:00+00:00,20142.0
2017-05-02 02:20:00+00:00,19954.0
2017-05-02 02:30:00+00:00,19894.0
2017-05-02 02:40:00+00:00,19982.0
2017-05-02 02:50:00+00:00,20045.0
2017-05-02 03:00:00+00:00,20119.0
2017-05-02 03:10:00+00:00,20291.0
2017-05-02 03:20:00+00:00,20508.0
2017-05-02 03:30:00+00:00,20675.0
2017-05-02 03:40:00+00:00,20741.0
2017-05-02 03:50:00+00:00,20943.0
2017-05-02 04:00:00+00:00,21523.0
2017-05-02 04:10:00+00:00,22387.0
2017-05-02 04:20:00+00:00,22886.0
2017-05-02 04:30:00+00:00,23264.0
2017-05-02 04:40:00+00:00,23688.0
2017-05-02 04:50:00+00:00,24110.0
2017-05-02 05:00:00+00:00,24388.0
2017-05-02 05:10:00+00:00,25206.0
2017-05-02 05:20:00+00:00,25505.0
2017-05-02 05:30:00+00:00,25657.0
2017-05-02 05:40:00+00:00,26311.0
2017-05-02 05:50:00+00:00,26507.0
2017-05-02 06:00:00+00:00,26476.0
2017-05-02 06:10:00+00:00,27352.0
2017-05-02 06:20:00+00:00,27818.0
2017-05-02 06:30:00+00:00,27876.0
2017-05-02 06:40:00+00:00,28447.0
2017-05-02 06:50:00+00:00,28620.0
2017-05-02 07:00:00+00:00,28697.0
2017-05-02 07:10:00+00:00,29209.0
2017-05-02 07:20:00+00:00,29372.0
2017-05-02 07:30:00+00:00,29455.0
2017-05-02 07:40:00+00:00,29628.0
2017-05-02 07:50:00+00:00,29548.0
2017-05-02 08:00:00+00:00,29749.0
2017-05-02 08:10:00+00:00,29830.0
2017-05-02 08:20:00+00:00,30006.0
2017-05-02 08:30:00+00:00,30254.0
2017-05-02 08:40:00+00:00,30358.0
2017-05-02 08:50:00+00:00,30564.0
2017-05-02 09:00:00+00:00,30334.0
2017-05-02 09:10:00+00:00,30617.0
2017-05-02 09:20:00+00:00,30512.0
2017-05-02 09:30:00+00:00,30552.0
2017-05-02 09:40:00+00:00,30706.0
2017-05-02 09:50:00+00:00,30776.0
2017-05-02 10:00:00+00:00,30767.0
2017-05-02 10:10:00+00:00,30775.0
2017-05-02 10:20:00+00:00,30720.0
2017-05-02 10:30:00+00:00,30756.0
2017-05-02 10:40:00+00:00,30772.0
2017-05-02 10:50:00+00:00,30990.0
2017-05-02 11:00:00+00:00,30929.0
2017-05-02 11:10:00+00:00,30902.0
2017-05-02 11:20:00+00:00,30964.0
2017-05-02 11:30:00+00:00,30706.0
2017-05-02 11:40:00+00:00,30843.0
2017-05-02 11:50:00+00:00,30660.0
2017-05-02 12:00:00+00:00,30100.0
2017-05-02 12:10:00+00:00,29920.0
2017-05-02 12:20:00+00:00,29963.0
2017-05-02 12:30:00+00:00,29945.0
2017-05-02 12:40:00+00:00,29758.0
2017-05-02 12:50:00+00:00,29522.0
2017-05-02 13:00:00+00:00,29322.0
2017-05-02 13:10:00+00:00,29403.0
2017-05-02 13:20:00+00:00,29526.0
2017-05-02 13:30:00+00:00,29286.0
2017-05-02 13:40:00+00:00,29181.0
2017-05-02 13:50:00+00:00,29027.0
2017-05-02 14:00:00+00:00,28939.0
2017-05-02 14:10:00+00:00,28983.0
2017-05-02 14:20:00+00:00,29072.0
2017-05-02 14:30:00+00:00,28800.0
2017-05-02 14:40:00+00:00,28917.0
2017-05-02 14:50:00+00:00,28767.0
2017-05-02 15:00:00+00:00,28720.0
2017-05-02 15:10:00+00:00,28898.0
2017-05-02 15:20:00+00:00,28923.0
2017-05-02 15:30:00+00:00,28723.0
2017-05-02 15:40:00+00:00,28759.0
2017-05-02 15:50:00+00:00,28677.0
2017-05-02 16:00:00+00:00,28291.0
2017-05-02 16:10:00+00:00,28462.0
2017-05-02 16:20:00+00:00,28254.0
2017-05-02 16:30:00+00:00,28489.0
2017-05-02 16:40:00+00:00,28428.0
2017-05-02 16:50:00+00:00,28470.0
2017-05-02 17:00:00+00:00,28404.0
2017-05-02 17:10:00+00:00,28458.0
2017-05-02 17:20:00+00:00,28347.0
2017-05-02 17:30:00+00:00,28400.0
2017-05-02 17:40:00+00:00,28650.0
2017-05-02 17:50:00+00:00,28713.0
2017-05-02 18:00:00+00:00,28842.0
2017-05-02 18:10:00+00:00,29229.0
2017-05-02 18:20:00+00:00,29206.0
2017-05-02 18:30:00+00:00,29633.0
2017-05-02 18:40:00+00:00,29628.0
2017-05-02 18:50:00+00:00,30042.0
2017-05-02 19:00:00+00:00,30194.0
2017-05-02 19:10:00+00:00,30566.0
2017-05-02 19:20:00+00:00,31206.0
2017-05-02 19:30:00+00:00,31298.0
2017-05-02 19:40:00+00:00,31975.0
2017-05-02 19:50:00+00:00,31366.0
2017-05-02 20:00:00+00:00,30813.0
2017-05-02 20:10:00+00:00,30287.0
2017-05-02 20:20:00+00:00,29805.0
2017-05-02 20:30:00+00:00,29214.0
2017-05-02 20:40:00+00:00,28927.0
2017-05-02 20:50:00+00:00,28665.0
2017-05-02 21:00:00+00:00,28036.0
2017-05-02 21:10:00+00:00,27662.0
2017-05-02 21:20:00+00:00,27313.0
2017-05-02 21:30:00+00:00,26964.0
2017-05-02 21:40:00+00:00,26414.0
2017-05-02 21:50:00+00:00,26048.0
2017-05-02 22:00:00+00:00,25863.0
2017-05-02 22:10:00+00:00,25542.0
2017-05-02 22:20:00+00:00,25327.0
2017-05-02 22:30:00+00:00,25204.0
2017-05-02 22:40:00+00:00,24746.0
2017-05-02 22:50:00+00:00,24331.0
2017-05-02 23:00:00+00:00,24249.0
2017-05-02 23:10:00+00:00,24088.0
2017-05-02 23:20:00+00:00,23493.0
2017-05-02 23:30:00+00:00,23617.0
2017-05-02 23:40:00+00:00,23283.0
2017-05-02 23:50:00+00:00,23002.0
2017-05-03 00:00:00+00:00,23085.0
2017-05-03 00:10:00+00:00,22809.0
2017-05-03 00:20:00+00:00,22847.0
2017-05-03 00:30:00+00:00,22331.0
2017-05-03 00:40:00+00:00,22707.0
2017-05-03 00:50:00+00:00,22311.0
2017-05-03 01:00:00+00:00,22652.0
2017-05-03 01:10:00+00:00,22523.0
2017-05-03 01:20:00+00:00,22422.0
2017-05-03 01:30:00+00:00,22296.0
2017-05-03 01:40:00+00:00,22235.0
2017-05-03 01:50:00+00:00,22293.0
2017-05-03 02:00:00+00:00,22145.0
2017-05-03 02:10:00+00:00,22376.0
2017-05-03 02:20:00+00:00,22199.0
2017-05-03 02:30:00+00:00,22239.0
2017-05-03 02:40:00+00:00,22056.0
2017-05-03 02:50:00+00:00,22333.0
2017-05-03 03:00:00+00:00,22460.0
2017-05-03 03:10:00+00:00,22499.0
2017-05-03 03:20:00+00:00,22701.0
2017-05-03 03:30:00+00:00,22603.0
2017-05-03 03:40:00+00:00,22800.0
2017-05-03 03:50:00+00:00,22998.0
2017-05-03 04:00:00+00:00,23229.0
2017-05-03 04:10:00+00:00,23932.0
2017-05-03 04:20:00+00:00,24338.0
2017-05-03 04:30:00+00:00,24714.0
2017-05-03 04:40:00+00:00,25285.0
2017-05-03 04:50:00+00:00,25435.0
2017-05-03 05:00:00+00:00,25994.0
2017-05-03 05:10:00+00:00,26717.0
2017-05-03 05:20:00+00:00,27035.0
2017-05-03 05:30:00+00:00,27458.0
2017-05-03 05:40:00+00:00,27869.0
2017-05-03 05:50:00+00:00,28223.0
2017-05-03 06:00:00+00:00,28523.0
2017-05-03 06:10:00+00:00,29682.0
2017-05-03 06:20:00+00:00,29976.0
2017-05-03 06:30:00+00:00,30082.0
2017-05-03 06:40:00+00:00,30499.0
