datetime_utc,Demanda real
2014-12-31 23:00:00+00:00,25459.0
2014-12-31 23:10:00+00:00,25591.0
2014-12-31 23:20:00+00:00,25531.0
2014-12-31 23:30:00+00:00,25453.0
2014-12-31 23:40:00+00:00,25329.0
2014-12-31 23:50:00+00:00,25247.0
2015-01-01 00:00:00+00:00,25093.0
2015-01-01 00:10:00+00:00,24853.0
2015-01-01 00:20:00+00:00,24678.0
2015-01-01 00:30:00+00:00,24391.0
2015-01-01 00:40:00+00:00,24149.0
2015-01-01 00:50:00+00:00,23905.0
2015-01-01 01:00:00+00:00,23516.0
2015-01-01 01:10:00+00:00,23293.0
2015-01-01 01:20:00+00:00,23041.0
2015-01-01 01:30:00+00:00,22748.0
2015-01-01 01:40:00+00:00,22428.0
2015-01-01 01:50:00+00:00,22171.0
2015-01-01 02:00:00+00:00,21954.0
2015-01-01 02:10:00+00:00,21695.0
2015-01-01 02:20:00+00:00,21477.0
2015-01-01 02:30:00+00:00,21252.0
2015-01-01 02:40:00+00:00,21059.0
2015-01-01 02:50:00+00:00,20920.0
2015-01-01 03:00:00+00:00,20725.0
2015-01-01 03:10:00+00:00,20480.0
2015-01-01 03:20:00+00:00,20369.0
2015-01-01 03:30:00+00:00,20230.0
2015-01-01 03:40:00+00:00,20084.0
2015-01-01 03:50:00+00:00,20030.0
2015-01-01 04:00:00+00:00,19947.0
2015-01-01 04:10:00+00:00,19981.0
2015-01-01 04:20:00+00:00,19962.0
2015-01-01 04:30:00+00:00,19924.0
2015-01-01 04:40:00+00:00,19866.0
2015-01-01 04:50:00+00:00,19858.0
2015-01-01 05:00:00+00:00,19864.0
2015-01-01 05:10:00+00:00,19950.0
2015-01-01 05:20:00+00:00,19990.0
2015-01-01 05:30:00+00:00,20001.0
2015-01-01 05:40:00+00:00,20042.0
2015-01-01 05:50:00+00:00,20100.0
2015-01-01 06:00:00+00:00,20171.0
2015-01-01 06:10:00+00:00,20310.0
2015-01-01 06:20:00+00:00,20306.0
